750, 1, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 20, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
1000, 20, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 20, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
1000, 20, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 20, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (0, -1, 0))]
1000, 20, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
1000, 20, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 20, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (-1, -1, -1)), ((0, 1, 1), (0, -1, 0))]
1000, 20, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
1000, 20, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 20, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, -1, -1))]
1000, 20, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 20, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (-1, -1, -1)), ((0, 1, 1), (0, -1, 0))]
1000, 20, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
1000, 20, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 20, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (0, -1, 0))]
1000, 20, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
1000, 20, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, -1, -1))]
1000, 20, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 20, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (-1, -1, -1)), ((0, 1, 1), (0, -1, 0))]
1000, 20, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, -1, 0))]
1000, 20, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (0, -1, 0))]
1000, 20, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 20, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
1000, 20, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 20, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
1000, 20, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, -1, -1))]
1000, 20, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 20, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (-1, -1, -1)), ((0, 1, 1), (0, -1, 0))]
1000, 20, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, -1, 0))]
1000, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (0, -1, 0))]
1000, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
1000, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 10, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
1000, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (0, -1, 0))]
1000, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, -1, -1))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
1000, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (0, -1, 0))]
1000, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
1000, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
1000, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, -1, 0))]
1000, 10, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
1000, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
1000, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (0, -1, 0))]
1000, 10, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
1000, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
1000, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
1000, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
1000, 10, [((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, 0, 1)), ((0, 1, 1), (-1, -1, -1)), ((0, 1, 1), (0, -1, 0))]
1000, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
1000, 10, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
1000, 10, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
1000, 10, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
1000, 10, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, -1, -1))]
